,Order Date,Region,City,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Payment Mode,Order_Date,Year,Month,Day,DayOfWeek,IsWeekend,Quarter,Sales_Lag_7,Sales_Lag_14,Sales_Lag_30,Rolling_Avg_7,Rolling_Avg_14,Discount_Rate,Effective_Price,Category_SubCategory,Customer_Count,Is_Holiday,Holiday_Type,temperature_max,temperature_min,precipitation_sum,rain_sum,Date_City_Key,Temperature_Avg,Temperature_Variance,Is_Rainy_Day,Rainfall_Category,Holiday_Rainfall,Holiday_Temperature,Season,Weekend_Holiday
3117,2023-12-03,South,Hyderabad,Groceries,Rice,Rice Porro,5,28171,20,112684.0,25920.55,COD,2023-12-03,2023,12,3,6,1,4,50112.9,23987.2,,109657.5,105709.16071428571,0.2,22536.800000000003,Groceries_Rice,24,0,None,30.05,19.95,0.0,0.0,2023-12-03_Hyderabad,25.0,10.099998,0,None,0.0,0.0,Winter,0
3118,2024-07-03,South,Chennai,Toys,Action Figure,Action Figure Quis,2,48532,15,82504.4,17146.48,Net Banking,2024-07-03,2024,7,3,2,0,3,114537.5,27817.6,,98671.75714285714,117887.94285714286,0.15,41252.2,Toys_Action Figure,30,0,None,28.55,21.3,0.0,0.0,2024-07-03_Chennai,24.925,7.25,0,None,0.0,0.0,Monsoon,0
3119,2024-05-02,East,Bhubaneswar,Home Decor,Lamp,Lamp Id,2,12121,5,23029.9,2474.98,COD,2024-05-02,2024,5,2,3,0,2,120123.0,115909.2,,63948.31428571429,108148.21785714287,0.05,11514.949999999999,Home Decor_Lamp,23,0,None,27.85,19.0,0.6,0.6,2024-05-02_Bhubaneswar,23.425,8.85,1,Light,0.0,0.0,Summer,0
3120,2024-07-24,East,Bhubaneswar,Sports,Tennis Racket,Tennis Racket Consequatur,5,54726,10,246267.0,39194.91,UPI,2024-07-24,2024,7,24,2,0,3,142989.0,10018.95,,69385.94285714286,105807.25714285714,0.1,49253.4,Sports_Tennis Racket,28,0,None,27.85,19.0,0.6,0.6,2024-07-24_Bhubaneswar,23.425,8.85,1,Light,0.0,0.0,Monsoon,0
3121,2024-12-09,East,Kolkata,Beauty,Lipstick,Lipstick Accusamus,5,63511,0,317555.0,75212.33,Credit Card,2024-12-09,2024,12,9,0,0,4,,,,174988.5166666667,174988.5166666667,0.0,63511.0,Beauty_Lipstick,16,0,None,24.7,15.75,0.2,0.2,2024-12-09_Kolkata,20.225,8.950001,1,Light,0.0,0.0,Winter,0
3122,2025-05-11,East,Patna,Books,Textbook,Textbook Fuga,4,1047,20,3350.4,331.93,Net Banking,2025-05-11,2025,5,11,6,1,2,314008.25,58312.0,,71601.02142857143,101069.77857142859,0.2,837.6,Books_Textbook,24,0,None,21.45,10.7,0.0,0.0,2025-05-11_Patna,16.075,10.750001,0,None,0.0,0.0,Summer,0
3123,2023-12-03,South,Hyderabad,Electronics,Smartwatch,Smartwatch Accusamus,1,55644,0,55644.0,9752.27,COD,2023-12-03,2023,12,3,6,1,4,74401.6,6284.0,,81331.8857142857,103706.41785714286,0.0,55644.0,Electronics_Smartwatch,25,0,None,30.05,19.95,0.0,0.0,2023-12-03_Hyderabad,25.0,10.099998,0,None,0.0,0.0,Winter,0
3124,2024-03-08,South,Bangalore,Furniture,Cabinet,Cabinet Eligendi,5,48079,20,192316.0,10171.47,Net Banking,2024-03-08,2024,3,8,4,0,1,182763.6,228042.0,,94097.55714285714,109708.47857142857,0.2,38463.200000000004,Furniture_Cabinet,25,1,Maha Shivaratri,27.45,14.9,0.0,0.0,2024-03-08_Bangalore,21.175,12.550001,0,None,0.0,21.174999237060547,Summer,0
3125,2024-09-03,West,Pune,Books,Biography,Biography Enim,2,23079,5,43850.1,8029.78,Net Banking,2024-09-03,2024,9,3,1,0,3,134361.6,131653.1,,102830.29285714286,86063.90357142857,0.05,21925.05,Books_Biography,27,0,None,29.85,14.15,0.0,0.0,2024-09-03_Pune,22.0,15.700001,0,None,0.0,0.0,Monsoon,0
3126,2025-06-28,North,Amritsar,Toys,Board Game,Board Game Itaque,5,43522,5,206729.5,28479.14,COD,2025-06-28,2025,6,28,5,1,2,81067.2,273405.25,,148611.38571428572,97600.36071428572,0.05,41345.9,Toys_Board Game,17,0,None,16.95,5.9,0.0,0.0,2025-06-28_Amritsar,11.425,11.050001,0,None,0.0,0.0,Monsoon,0
3127,2024-01-02,East,Patna,Beauty,Foundation,Foundation Blanditiis,2,24516,5,46580.4,9344.05,Net Banking,2024-01-02,2024,1,2,1,0,1,11200.0,,,92576.05714285714,83859.63461538461,0.05,23290.2,Beauty_Foundation,25,0,None,21.45,10.7,0.0,0.0,2024-01-02_Patna,16.075,10.750001,0,None,0.0,0.0,Winter,0
3128,2024-03-21,North,Chandigarh,Sports,Dumbbells,Dumbbells Odio,2,6535,15,11109.5,1550.18,UPI,2024-03-21,2024,3,21,3,0,1,5808.0,193075.8,,70219.35714285714,65199.77499999999,0.15,5554.75,Sports_Dumbbells,30,0,None,16.6,7.0,0.0,0.0,2024-03-21_Chandigarh,11.8,9.6,0,None,0.0,0.0,Summer,0
3129,2024-06-26,South,Chennai,Beauty,Foundation,Foundation Expedita,1,41000,15,34850.0,4658.1,Net Banking,2024-06-26,2024,6,26,2,0,2,19015.2,225336.0,,96086.48571428572,84724.11071428572,0.15,34850.0,Beauty_Foundation,24,0,None,28.55,21.3,0.0,0.0,2024-06-26_Chennai,24.925,7.25,0,None,0.0,0.0,Monsoon,0
3130,2024-02-27,South,Bangalore,Electronics,Mobile,Mobile Corrupti,3,2691,20,6458.4,1535.57,Net Banking,2024-02-27,2024,2,27,1,0,1,133446.6,338545.0,,88881.3857142857,88828.47857142857,0.2,2152.8,Electronics_Mobile,28,0,None,27.45,14.9,0.0,0.0,2024-02-27_Bangalore,21.175,12.550001,0,None,0.0,0.0,Winter,0
3131,2023-11-10,North,Chandigarh,Electronics,Mobile,Mobile Facilis,4,8171,10,29415.6,5836.71,COD,2023-11-10,2023,11,10,4,0,4,16549.95,62529.4,,120841.14285714286,96254.1392857143,0.1,7353.900000000001,Electronics_Mobile,25,0,None,16.6,7.0,0.0,0.0,2023-11-10_Chandigarh,11.8,9.6,0,None,0.0,0.0,Winter,0
3132,2025-03-15,West,Ahmedabad,Home Decor,Vase,Vase Eveniet,4,52936,0,211744.0,32979.53,UPI,2025-03-15,2025,3,15,5,1,1,22260.0,,,176965.97142857144,131374.15416666667,0.0,52936.0,Home Decor_Vase,24,0,None,27.65,14.5,0.0,0.0,2025-03-15_Ahmedabad,21.075,13.15,0,None,0.0,0.0,Summer,0
3133,2024-01-12,West,Ahmedabad,Sports,Cricket Bat,Cricket Bat Eos,5,21480,10,96660.0,13965.81,Debit Card,2024-01-12,2024,1,12,4,0,1,35564.8,41834.7,,93798.1357142857,84611.58571428571,0.1,19332.0,Sports_Cricket Bat,37,0,None,27.65,14.5,0.0,0.0,2024-01-12_Ahmedabad,21.075,13.15,0,None,0.0,0.0,Winter,0
3134,2025-08-07,South,Hyderabad,Electronics,Mobile,Mobile Et,4,53035,5,201533.0,11394.56,Credit Card,2025-08-07,2025,8,7,3,0,3,77684.4,234707.0,,99024.54285714286,101336.84642857143,0.05,50383.25,Electronics_Mobile,25,0,None,30.05,19.95,0.0,0.0,2025-08-07_Hyderabad,25.0,10.099998,0,None,0.0,0.0,Monsoon,0
3135,2024-03-27,East,Guwahati,Toys,Puzzle,Puzzle Dolore,2,78881,5,149873.9,26015.04,Debit Card,2024-03-27,2024,3,27,2,0,1,30736.3,307128.0,,88771.03571428571,92608.55714285714,0.05,74936.95,Toys_Puzzle,25,0,None,21.8,11.0,0.0,0.0,2024-03-27_Guwahati,16.4,10.799999,0,None,0.0,0.0,Summer,0
3136,2025-03-08,East,Patna,Sports,Dumbbells,Dumbbells Sed,2,7277,20,11643.2,915.62,COD,2025-03-08,2025,3,8,5,1,1,26505.55,49429.0,,99384.64285714286,99083.45357142856,0.2,5821.6,Sports_Dumbbells,34,0,None,21.45,10.7,0.0,0.0,2025-03-08_Patna,16.075,10.750001,0,None,0.0,0.0,Summer,0
3137,2023-10-08,West,Goa,Electronics,Mobile,Mobile Aut,4,11616,20,37171.2,7036.45,COD,2023-10-08,2023,10,8,6,1,4,102792.6,,,197782.30714285714,171643.13888888888,0.2,9292.800000000001,Electronics_Mobile,17,0,None,33.6,20.25,0.0,0.0,2023-10-08_Goa,26.925,13.349998,0,None,0.0,0.0,Winter,0
3138,2024-04-08,East,Kolkata,Kitchen,Juicer,Juicer Quidem,4,57976,10,208713.6,32534.33,Net Banking,2024-04-08,2024,4,8,0,0,2,26540.15,15825.6,,148313.00714285715,115018.69999999998,0.1,52178.4,Kitchen_Juicer,26,0,None,24.7,15.75,0.2,0.2,2024-04-08_Kolkata,20.225,8.950001,1,Light,0.0,0.0,Summer,0
3139,2025-03-23,West,Surat,Kitchen,Microwave,Microwave Optio,2,33015,5,62728.5,13505.03,COD,2025-03-23,2025,3,23,6,1,1,155358.0,139772.0,,80504.73571428572,68432.27142857143,0.05,31364.25,Kitchen_Microwave,29,0,None,28.4,14.65,0.0,0.0,2025-03-23_Surat,21.525,13.75,0,None,0.0,0.0,Summer,0
3140,2025-08-15,South,Thiruvananthapuram,Clothing,Women's Wear,Women's Wear Ducimus,1,58721,20,46976.8,8783.09,Net Banking,2025-08-15,2025,8,15,4,0,3,105320.0,152484.5,,67104.7,93454.82142857143,0.2,46976.8,Clothing_Women's Wear,31,1,Independence Day,31.85,20.15,0.0,0.0,2025-08-15_Thiruvananthapuram,26.0,11.700001,0,None,0.0,26.0,Monsoon,0
3141,2025-01-14,West,Ahmedabad,Books,Non-Fiction,Non-Fiction Reiciendis,3,56352,0,169056.0,32024.33,Net Banking,2025-01-14,2025,1,14,1,0,1,23366.4,62444.8,,119272.12142857142,96932.18214285713,0.0,56352.0,Books_Non-Fiction,26,0,None,27.65,14.5,0.0,0.0,2025-01-14_Ahmedabad,21.075,13.15,0,None,0.0,0.0,Winter,0
3142,2025-05-31,North,Lucknow,Electronics,Headphones,Headphones Libero,4,49556,0,198224.0,31757.71,COD,2025-05-31,2025,5,31,5,1,2,243910.8,37356.8,,121738.58571428571,142107.5,0.0,49556.0,Electronics_Headphones,28,0,None,20.6,8.7,0.0,0.0,2025-05-31_Lucknow,14.65,11.900001,0,None,0.0,0.0,Summer,0
3143,2024-11-14,West,Ahmedabad,Groceries,Sugar,Sugar Rerum,4,72746,0,290984.0,61010.16,Credit Card,2024-11-14,2024,11,14,3,0,4,14972.8,,,97048.84999999999,111312.00384615385,0.0,72746.0,Groceries_Sugar,17,0,None,27.65,14.5,0.0,0.0,2024-11-14_Ahmedabad,21.075,13.15,0,None,0.0,0.0,Winter,0
3144,2024-03-02,West,Mumbai,Kitchen,Juicer,Juicer Rem,2,7510,15,12767.0,2840.49,Credit Card,2024-03-02,2024,3,2,5,1,1,95004.0,34358.7,,161354.2285714286,133579.95714285714,0.15,6383.5,Kitchen_Juicer,28,0,None,27.3,16.4,0.0,0.0,2024-03-02_Mumbai,21.849998,10.9,0,None,0.0,0.0,Summer,0
3145,2025-07-21,North,Amritsar,Clothing,Accessories,Accessories Corporis,5,65600,10,295200.0,63951.15,Debit Card,2025-07-21,2025,7,21,0,0,3,61502.0,112759.3,,183290.32142857142,176339.5892857143,0.1,59040.0,Clothing_Accessories,28,0,None,16.95,5.9,0.0,0.0,2025-07-21_Amritsar,11.425,11.050001,0,None,0.0,0.0,Monsoon,0
3146,2023-12-18,South,Coimbatore,Kitchen,Juicer,Juicer Quod,2,55871,0,111742.0,11119.41,UPI,2023-12-18,2023,12,18,0,0,4,342335.0,,,69269.50714285714,98765.12307692309,0.0,55871.0,Kitchen_Juicer,20,0,None,29.9,18.85,0.0,0.0,2023-12-18_Coimbatore,24.375,11.049999,0,None,0.0,0.0,Winter,0
3147,2024-11-27,West,Pune,Sports,Dumbbells,Dumbbells Iusto,3,30928,0,92784.0,18735.52,UPI,2024-11-27,2024,11,27,2,0,4,95697.0,,,81718.15714285713,86462.72857142857,0.0,30928.0,Sports_Dumbbells,24,0,None,29.85,14.15,0.0,0.0,2024-11-27_Pune,22.0,15.700001,0,None,0.0,0.0,Winter,0
3148,2024-08-22,South,Hyderabad,Groceries,Spices,Spices Quisquam,5,19307,20,77228.0,18753.54,UPI,2024-08-22,2024,8,22,3,0,3,16017.6,184346.55,,118401.84285714287,98057.83571428571,0.2,15445.6,Groceries_Spices,24,0,None,30.05,19.95,0.0,0.0,2024-08-22_Hyderabad,25.0,10.099998,0,None,0.0,0.0,Monsoon,0
3149,2024-09-08,South,Chennai,Furniture,Cabinet,Cabinet Dolores,5,38537,0,192685.0,15406.56,Net Banking,2024-09-08,2024,9,8,6,1,3,135092.0,,,119900.05714285713,107431.28461538462,0.0,38537.0,Furniture_Cabinet,20,0,None,28.55,21.3,0.0,0.0,2024-09-08_Chennai,24.925,7.25,0,None,0.0,0.0,Monsoon,0
3150,2025-06-04,West,Surat,Sports,Yoga Mat,Yoga Mat Aliquam,4,25860,0,103440.0,16828.94,Credit Card,2025-06-04,2025,6,4,2,0,2,16279.2,,,144013.14285714287,156488.32142857142,0.0,25860.0,Sports_Yoga Mat,20,0,None,28.4,14.65,0.0,0.0,2025-06-04_Surat,21.525,13.75,0,None,0.0,0.0,Monsoon,0
3151,2024-12-30,South,Hyderabad,Beauty,Face Cream,Face Cream Sit,5,58759,20,235036.0,18424.08,Net Banking,2024-12-30,2024,12,30,0,0,4,36391.9,,,109242.32857142857,105897.29090909091,0.2,47007.200000000004,Beauty_Face Cream,24,0,None,30.05,19.95,0.0,0.0,2024-12-30_Hyderabad,25.0,10.099998,0,None,0.0,0.0,Winter,0
3152,2025-09-17,North,Amritsar,Clothing,Kids Wear,Kids Wear Iure,4,932,20,2982.4,712.76,Net Banking,2025-09-17,2025,9,17,2,0,3,290548.0,314068.5,,142209.5214285714,154119.15357142856,0.2,745.6,Clothing_Kids Wear,28,0,None,16.95,5.9,0.0,0.0,2025-09-17_Amritsar,11.425,11.050001,0,None,0.0,0.0,Monsoon,0
3153,2024-11-22,South,Chennai,Home Decor,Vase,Vase Rerum,5,65586,5,311533.5,49260.51,UPI,2024-11-22,2024,11,22,4,0,4,10947.15,,,133965.99285714285,100145.93846153846,0.05,62306.7,Home Decor_Vase,25,0,None,28.55,21.3,0.0,0.0,2024-11-22_Chennai,24.925,7.25,0,None,0.0,0.0,Winter,0
3154,2024-09-06,North,Chandigarh,Clothing,Men's Wear,Men's Wear Odit,4,74267,15,252507.8,47461.3,Net Banking,2024-09-06,2024,9,6,4,0,3,70896.8,5141.0,,134991.9,147352.77142857143,0.15,63126.95,Clothing_Men's Wear,27,0,None,16.6,7.0,0.0,0.0,2024-09-06_Chandigarh,11.8,9.6,0,None,0.0,0.0,Monsoon,0
3155,2024-05-25,West,Goa,Toys,RC Car,RC Car Minima,5,31541,5,149819.75,19113.2,Debit Card,2024-05-25,2024,5,25,5,1,2,281188.6,,,93964.02857142857,100245.83333333333,0.05,29963.949999999997,Toys_RC Car,21,0,None,33.6,20.25,0.0,0.0,2024-05-25_Goa,26.925,13.349998,0,None,0.0,0.0,Summer,0
3156,2024-02-22,North,Amritsar,Groceries,Wheat,Wheat Distinctio,4,18626,20,59603.2,4144.46,COD,2024-02-22,2024,2,22,3,0,1,13630.0,236648.8,,69401.9,108125.43928571428,0.2,14900.800000000001,Groceries_Wheat,24,0,None,16.95,5.9,0.0,0.0,2024-02-22_Amritsar,11.425,11.050001,0,None,0.0,0.0,Winter,0
3157,2024-11-19,South,Hyderabad,Groceries,Wheat,Wheat Sed,4,57679,15,196108.6,14044.21,Credit Card,2024-11-19,2024,11,19,1,0,4,119235.45,60701.9,,129383.72142857143,107729.74285714286,0.15,49027.15,Groceries_Wheat,24,0,None,30.05,19.95,0.0,0.0,2024-11-19_Hyderabad,25.0,10.099998,0,None,0.0,0.0,Winter,0
3158,2024-04-29,North,Amritsar,Furniture,Cabinet,Cabinet Magnam,1,32555,10,29299.5,3886.88,Credit Card,2024-04-29,2024,4,29,0,0,2,159304.8,,,123992.41428571427,114376.64545454546,0.1,29299.5,Furniture_Cabinet,24,0,None,16.95,5.9,0.0,0.0,2024-04-29_Amritsar,11.425,11.050001,0,None,0.0,0.0,Summer,0
3159,2023-10-29,West,Goa,Electronics,Headphones,Headphones Corporis,2,70884,20,113414.4,17484.96,Credit Card,2023-10-29,2023,10,29,6,1,4,358200.0,,,162812.93571428573,165820.26499999998,0.2,56707.200000000004,Electronics_Headphones,17,0,None,33.6,20.25,0.0,0.0,2023-10-29_Goa,26.925,13.349998,0,None,0.0,0.0,Winter,0
3160,2023-11-26,North,Delhi,Home Decor,Cushion,Cushion Et,3,37434,5,106686.9,5726.62,Credit Card,2023-11-26,2023,11,26,6,1,4,63181.35,59007.6,,72643.2,107056.09642857143,0.05,35562.299999999996,Home Decor_Cushion,24,0,None,18.3,7.85,0.0,0.0,2023-11-26_Delhi,13.075,10.449999,0,None,0.0,0.0,Winter,0
3161,2025-06-22,West,Pune,Clothing,Kids Wear,Kids Wear Enim,1,71307,0,71307.0,3732.36,COD,2025-06-22,2025,6,22,6,1,2,133250.8,45033.3,,153014.30714285714,144994.91785714286,0.0,71307.0,Clothing_Kids Wear,23,0,None,29.85,14.15,0.0,0.0,2025-06-22_Pune,22.0,15.700001,0,None,0.0,0.0,Monsoon,0
3162,2025-08-22,East,Kolkata,Electronics,Mobile,Mobile Facilis,4,24518,20,78457.6,10542.24,COD,2025-08-22,2025,8,22,4,0,3,115861.8,126196.1,,93356.15714285713,110792.53571428571,0.2,19614.4,Electronics_Mobile,28,0,None,24.7,15.75,0.2,0.2,2025-08-22_Kolkata,20.225,8.950001,1,Light,0.0,0.0,Monsoon,0
3163,2024-11-22,South,Coimbatore,Kitchen,Cookware Set,Cookware Set Eos,5,72434,10,325953.0,21190.7,COD,2024-11-22,2024,11,22,4,0,4,19969.2,,,112981.47857142857,114992.82857142857,0.1,65190.6,Kitchen_Cookware Set,20,0,None,29.9,18.85,0.0,0.0,2024-11-22_Coimbatore,24.375,11.049999,0,None,0.0,0.0,Winter,0
3164,2024-10-24,West,Goa,Groceries,Wheat,Wheat Eum,2,48160,15,81872.0,12869.54,UPI,2024-10-24,2024,10,24,3,0,4,234355.0,,,138909.97857142854,124109.49285714285,0.15,40936.0,Groceries_Wheat,20,0,None,33.6,20.25,0.0,0.0,2024-10-24_Goa,26.925,13.349998,0,None,0.0,0.0,Winter,0
3165,2024-08-03,East,Ranchi,Clothing,Accessories,Accessories Velit,2,65492,20,104787.2,15070.65,Net Banking,2024-08-03,2024,8,3,5,1,3,345415.5,47006.7,,84045.45714285714,134820.31785714286,0.2,52393.600000000006,Clothing_Accessories,30,0,None,22.35,11.05,0.0,0.0,2024-08-03_Ranchi,16.7,11.3,0,None,0.0,0.0,Monsoon,0
3166,2025-05-15,South,Bangalore,Sports,Yoga Mat,Yoga Mat Facere,4,14204,15,48293.6,9440.48,Credit Card,2025-05-15,2025,5,15,3,0,2,15786.2,107093.5,,72678.04285714285,101297.34642857141,0.15,12073.4,Sports_Yoga Mat,27,0,None,27.45,14.9,0.0,0.0,2025-05-15_Bangalore,21.175,12.550001,0,None,0.0,0.0,Summer,0
3167,2025-06-17,North,Lucknow,Books,Biography,Biography Sed,5,16483,20,65932.0,10865.77,Debit Card,2025-06-17,2025,6,17,1,0,2,271944.0,24638.25,14296.5,64723.21428571428,103590.27857142859,0.2,13186.400000000001,Books_Biography,41,0,None,20.6,8.7,0.0,0.0,2025-06-17_Lucknow,14.65,11.900001,0,None,0.0,0.0,Monsoon,0
3168,2024-08-26,East,Patna,Clothing,Shoes,Shoes Consectetur,5,10706,0,53530.0,12038.72,Credit Card,2024-08-26,2024,8,26,0,0,3,242858.0,190498.5,,130971.18571428572,109864.19285714286,0.0,10706.0,Clothing_Shoes,27,1,Janmashtami,21.45,10.7,0.0,0.0,2024-08-26_Patna,16.075,10.750001,0,None,0.0,16.075000762939453,Monsoon,0
3169,2025-07-23,West,Goa,Books,Non-Fiction,Non-Fiction Omnis,4,1730,10,6228.0,749.58,UPI,2025-07-23,2025,7,23,2,0,3,187100.0,184946.0,,80865.14285714286,74037.67857142857,0.1,1557.0,Books_Non-Fiction,21,0,None,33.6,20.25,0.0,0.0,2025-07-23_Goa,26.925,13.349998,0,None,0.0,0.0,Monsoon,0
3170,2025-06-21,West,Pune,Clothing,Women's Wear,Women's Wear Repellendus,3,72618,20,174283.2,15378.45,COD,2025-06-21,2025,6,21,5,1,2,167130.4,66475.2,,154036.13571428572,152695.48928571428,0.2,58094.4,Clothing_Women's Wear,23,0,None,29.85,14.15,0.0,0.0,2025-06-21_Pune,22.0,15.700001,0,None,0.0,0.0,Monsoon,0
3171,2025-01-11,North,Delhi,Electronics,Camera,Camera Vero,4,51884,20,166028.8,37882.17,Debit Card,2025-01-11,2025,1,11,5,1,1,147385.0,,,96560.57857142857,92133.95769230768,0.2,41507.200000000004,Electronics_Camera,20,0,None,18.3,7.85,0.0,0.0,2025-01-11_Delhi,13.075,10.449999,0,None,0.0,0.0,Winter,0
3172,2025-07-10,North,Delhi,Kitchen,Mixer Grinder,Mixer Grinder Animi,5,37606,10,169227.0,29678.19,Net Banking,2025-07-10,2025,7,10,3,0,3,34273.8,,,130663.97142857143,106388.39090909091,0.1,33845.4,Kitchen_Mixer Grinder,22,0,None,18.3,7.85,0.0,0.0,2025-07-10_Delhi,13.075,10.449999,0,None,0.0,0.0,Monsoon,0
3173,2025-05-09,South,Coimbatore,Sports,Cricket Bat,Cricket Bat Assumenda,3,25349,15,64639.95,6608.14,Debit Card,2025-05-09,2025,5,9,4,0,2,59876.55,88928.0,,88858.1357142857,115464.27857142859,0.15,21546.649999999998,Sports_Cricket Bat,31,0,None,29.9,18.85,0.0,0.0,2025-05-09_Coimbatore,24.375,11.049999,0,None,0.0,0.0,Summer,0
3174,2023-10-08,East,Bhubaneswar,Books,Comics,Comics Esse,5,58608,10,263736.0,28829.07,Debit Card,2023-10-08,2023,10,8,6,1,4,13716.0,,,125573.57857142857,118063.675,0.1,52747.200000000004,Books_Comics,24,0,None,27.85,19.0,0.6,0.6,2023-10-08_Bhubaneswar,23.425,8.85,1,Light,0.0,0.0,Winter,0
3175,2025-05-18,West,Pune,Furniture,Cabinet,Cabinet Accusantium,1,73507,20,58805.6,4650.02,Debit Card,2025-05-18,2025,5,18,6,1,2,35460.3,20825.85,,169477.7714285714,104508.21428571429,0.2,58805.600000000006,Furniture_Cabinet,24,0,None,29.85,14.15,0.0,0.0,2025-05-18_Pune,22.0,15.700001,0,None,0.0,0.0,Summer,0
3176,2025-01-23,West,Pune,Kitchen,Cookware Set,Cookware Set Necessitatibus,3,37202,10,100445.4,11651.15,Credit Card,2025-01-23,2025,1,23,3,0,1,188470.8,212187.0,,105395.62142857142,101569.28928571427,0.1,33481.8,Kitchen_Cookware Set,32,0,None,29.85,14.15,0.0,0.0,2025-01-23_Pune,22.0,15.700001,0,None,0.0,0.0,Winter,0
3177,2024-11-30,East,Guwahati,Beauty,Perfume,Perfume Exercitationem,2,41831,5,79478.9,14297.47,Debit Card,2024-11-30,2024,11,30,5,1,4,55143.7,128504.7,,172045.2642857143,124132.62142857142,0.05,39739.45,Beauty_Perfume,36,0,None,21.8,11.0,0.0,0.0,2024-11-30_Guwahati,16.4,10.799999,0,None,0.0,0.0,Winter,0
3178,2024-06-27,South,Thiruvananthapuram,Clothing,Shoes,Shoes Quia,3,17583,20,42199.2,2794.58,Net Banking,2024-06-27,2024,6,27,3,0,2,129731.2,232875.0,,54600.12857142857,79835.12142857144,0.2,14066.400000000001,Clothing_Shoes,31,0,None,31.85,20.15,0.0,0.0,2024-06-27_Thiruvananthapuram,26.0,11.700001,0,None,0.0,0.0,Monsoon,0
3179,2025-09-29,North,Lucknow,Home Decor,Lamp,Lamp Illo,4,25481,20,81539.2,4892.61,Debit Card,2025-09-29,2025,9,29,0,0,3,45096.0,223595.8,,173863.0,146751.15714285715,0.2,20384.800000000003,Home Decor_Lamp,31,0,None,20.6,8.7,0.0,0.0,2025-09-29_Lucknow,14.65,11.900001,0,None,0.0,0.0,Monsoon,0
3180,2024-05-11,South,Chennai,Sports,Tennis Racket,Tennis Racket Laboriosam,1,62606,20,50084.8,5298.77,Credit Card,2024-05-11,2024,5,11,5,1,2,35761.2,,,98708.45,92997.575,0.2,50084.8,Sports_Tennis Racket,18,0,None,28.55,21.3,0.0,0.0,2024-05-11_Chennai,24.925,7.25,0,None,0.0,0.0,Summer,0
3181,2024-11-06,South,Coimbatore,Home Decor,Clock,Clock Aut,2,43739,0,87478.0,18772.76,Credit Card,2024-11-06,2024,11,6,2,0,4,45271.85,6876.0,,65201.264285714286,64747.92142857143,0.0,43739.0,Home Decor_Clock,35,0,None,29.9,18.85,0.0,0.0,2024-11-06_Coimbatore,24.375,11.049999,0,None,0.0,0.0,Winter,0
3182,2024-02-08,South,Coimbatore,Home Decor,Cushion,Cushion Quibusdam,1,5393,5,5123.35,820.26,UPI,2024-02-08,2024,2,8,3,0,1,51134.7,81459.75,,58628.21428571428,59295.32142857143,0.05,5123.349999999999,Home Decor_Cushion,35,0,None,29.9,18.85,0.0,0.0,2024-02-08_Coimbatore,24.375,11.049999,0,None,0.0,0.0,Winter,0
3183,2024-07-16,South,Coimbatore,Sports,Tennis Racket,Tennis Racket Libero,4,14964,0,59856.0,14316.75,UPI,2024-07-16,2024,7,16,1,0,3,133325.85,192392.4,,78362.44285714286,105997.39285714286,0.0,14964.0,Sports_Tennis Racket,31,0,None,29.9,18.85,0.0,0.0,2024-07-16_Coimbatore,24.375,11.049999,0,None,0.0,0.0,Monsoon,0
3184,2025-07-24,East,Bhubaneswar,Books,Textbook,Textbook Enim,5,11399,15,48445.75,11983.85,COD,2025-07-24,2025,7,24,3,0,3,123675.0,103724.0,,114826.54285714286,114115.22857142857,0.15,9689.15,Books_Textbook,24,0,None,27.85,19.0,0.6,0.6,2025-07-24_Bhubaneswar,23.425,8.85,1,Light,0.0,0.0,Monsoon,0
3185,2024-01-23,East,Guwahati,Electronics,Smartwatch,Smartwatch Assumenda,5,22001,5,104504.75,16062.8,COD,2024-01-23,2024,1,23,1,0,1,207221.6,154392.0,,84517.57857142856,96623.04285714286,0.05,20900.95,Electronics_Smartwatch,32,0,None,21.8,11.0,0.0,0.0,2024-01-23_Guwahati,16.4,10.799999,0,None,0.0,0.0,Winter,0
3186,2025-02-10,West,Goa,Furniture,Table,Table Voluptatum,3,68647,10,185346.9,20453.81,Credit Card,2025-02-10,2025,2,10,0,0,1,15938.1,26036.0,,114419.4357142857,113503.875,0.1,61782.3,Furniture_Table,31,0,None,33.6,20.25,0.0,0.0,2025-02-10_Goa,26.925,13.349998,0,None,0.0,0.0,Winter,0
3187,2025-01-07,South,Hyderabad,Toys,Board Game,Board Game Minima,3,37653,10,101663.1,10123.36,COD,2025-01-07,2025,1,7,1,0,1,54775.2,64619.1,,84963.81428571428,133907.09285714285,0.1,33887.700000000004,Toys_Board Game,24,0,None,30.05,19.95,0.0,0.0,2025-01-07_Hyderabad,25.0,10.099998,0,None,0.0,0.0,Winter,0
3188,2024-12-07,West,Surat,Books,Textbook,Textbook Voluptates,4,24371,10,87735.6,19597.07,Net Banking,2024-12-07,2024,12,7,5,1,4,7392.45,4720.05,,91470.88571428573,79184.675,0.1,21933.9,Books_Textbook,38,0,None,28.4,14.65,0.0,0.0,2024-12-07_Surat,21.525,13.75,0,None,0.0,0.0,Winter,0
